,,,n,0.00,365.00,1.00,2.00,730.00,3.00,7.00,367.00,14.00,366.00,368.00,6.00,363.00,4.00,19.00,12.00,362.00,28.00,13.00,17.00
,,,a_n,117.34,2.70,-6.08,-7.50,-4.85,3.89,-3.26,-3.37,-3.44,-0.34,2.29,-3.13,1.15,-2.29,2.05,2.81,0.70,-0.37,-1.37,-1.68
,,,b_n,0.00,-13.21,6.80,3.06,-1.90,3.44,-3.04,2.77,-1.82,3.82,-2.90,1.93,3.16,-1.97,-2.04,0.14,-2.61,-2.52,1.93,1.38
,,,amplitude,117.34,13.48,9.13,8.10,5.20,5.20,4.46,4.36,3.89,3.84,3.69,3.67,3.36,3.02,2.90,2.81,2.70,2.54,2.37,2.17
,,,,,,,,,,,,,,,,,,,,,,,
N,Hour,DateTime,Pt,A0,A_Ns,,,,,,,,,,,,,,,,,,
1585,1,3/8/25 1:00,121.62,117.34,-0.814273718,3.613904049,7.183937235,-5.145563809,-4.668620839,-2.685055983,4.348977757,3.739693104,3.709666842,-0.504104985,-1.695328187,-3.344375184,2.321808253,-2.67672772,1.459057174,-0.718448017,-1.354722615,2.369837058,-0.85814979
1586,2,3/8/25 2:00,120.85,117.34,-4.269103032,3.619913726,7.189305298,-4.066658712,-4.673528827,-2.667145724,4.10634348,3.750220446,3.839369276,0.467913215,-1.681282355,-3.310697205,2.316254034,-2.66137727,1.43832123,-0.026560535,-1.397687561,2.369169902,-0.833745896
1587,3,3/8/25 3:00,121.10,117.34,-7.43300003,3.625921541,7.194658567,-1.898095697,-4.678415177,-2.649168229,3.580811311,3.760369642,3.705997649,1.407520629,-1.667205386,-3.053852495,2.310680749,-2.645532556,1.417478732,0.667107538,-1.440088786,2.368296763,-0.809218043
1588,4,3/8/25 4:00,121.94,117.34,-10.09035036,3.63192749,7.19999703,0.779060527,-4.683279865,-2.631123953,2.808586682,3.770139667,3.3186906,2.24963379,-1.653097539,-2.591154385,2.305088444,-2.629196521,1.396531224,1.316053403,-1.481909191,2.367217717,-0.784569877
1589,5,3/8/25 5:00,122.76,117.34,-12.06005999,3.637931571,7.205320677,3.247468112,-4.688122868,-2.613013351,1.842870383,3.779529537,2.703986458,2.935922333,-1.638959076,-1.953792323,2.299477165,-2.612372199,1.375480259,1.87677239,-1.523131908,2.365932857,-0.759805064
1590,6,3/8/25 6:00,123.03,117.34,-13.20789646,3.64393378,7.210629496,4.845719239,-4.692944165,-2.594836878,0.750193408,3.788538304,1.904004827,3.418849341,-1.624790258,-1.184729469,2.293846958,-2.595062715,1.354327396,2.311674472,-1.563740311,2.364442297,-0.734927286
1591,7,3/8/25 7:00,122.40,117.34,-13.45563661,3.649934115,7.215923478,5.145563809,-4.697743733,-2.576594994,-0.394166563,3.79716506,0.973560547,3.664964074,-1.610591348,-0.335806638,2.28819787,-2.577271284,1.333074202,2.591604256,-1.603718021,2.362746164,-0.70994024
1592,8,3/8/25 8:00,120.87,117.34,-12.78639737,3.655932572,7.22120261,4.066658712,-4.70252155,-2.558288157,-1.511371259,3.805408936,-0.023592223,3.657218987,-1.59636261,0.535752172,2.282529947,-2.559001209,1.311722252,2.697795535,-1.643048915,2.360844607,-0.684847643
1593,9,3/8/25 9:00,118.75,117.34,-11.24578627,3.661929148,7.226466881,1.898095697,-4.707277594,-2.53991683,-2.524453212,3.8132691,-1.01912845,3.396150555,-1.582104305,1.371197119,2.276843235,-2.540255883,1.290273127,2.623129355,-1.681717129,2.35873779,-0.659653225
1594,10,3/8/25 10:00,116.64,117.34,-8.938793425,3.66792384,7.231716282,-0.779060527,-4.712011842,-2.521481476,-3.363618273,3.820744759,-1.944833869,2.899842117,-1.5678167,2.114212721,2.271137782,-2.521038789,1.268728416,2.372611259,-1.719707068,2.356425898,-0.634360731
1595,11,3/8/25 11:00,115.20,117.34,-6.02263658,3.673916646,7.236950802,-3.247468112,-4.716724273,-2.502982559,-3.971053932,3.82783516,-2.737279029,2.202671302,-1.553500058,2.714713947,2.265413635,-2.501353494,1.247089716,1.963035726,-1.75700341,2.353909131,-0.608973923
1596,12,3/8/25 12:00,115.05,117.34,-2.696047005,3.679907561,7.242170428,-4.845719239,-4.721414865,-2.484420545,-4.304912187,3.834539588,-3.342165489,1.352928802,-1.539154644,3.132222348,2.25967084,-2.481203655,1.225358629,1.421860281,-1.793591112,2.351187708,-0.583496574
1597,13,3/8/25 13:00,116.50,117.34,0.814273718,3.685896583,7.247375152,-5.145563809,-4.726083596,-2.465795903,-4.342192576,3.840857367,-3.718046352,0.409473443,-1.524780724,3.33859461,2.253909445,-2.460593014,1.203536765,0.785364774,-1.829455417,2.348261865,-0.557932472
1598,14,3/8/25 14:00,119.52,117.34,4.269103032,3.691883708,7.252564962,-4.066658712,-4.730730444,-2.447109102,-4.080326745,3.846787859,-3.839166216,-0.562344775,-1.510378564,3.31991964,2.248129497,-2.439525399,1.181625741,0.096219214,-1.864581861,2.345131857,-0.532285419
1599,15,3/8/25 15:00,123.69,117.34,7.43300003,3.697868935,7.257739847,-1.898095697,-4.735355389,-2.428360613,-3.537355389,3.852330467,-3.697225932,-1.495211247,-1.495948431,3.077456274,2.242331044,-2.418004722,1.15962718,-0.599376785,-1.898956277,2.341797956,-0.506559227
1600,16,3/8/25 16:00,128.30,117.34,10.09035036,3.703852259,7.262899796,0.779060527,-4.739958408,-2.409550909,-2.750685378,3.857484632,-3.301951266,-2.324509431,-1.481490593,2.627548429,2.236514133,-2.39603498,1.137542712,-1.254791175,-1.932564799,2.338260452,-0.480757721
1601,17,3/8/25 17:00,132.50,117.34,12.06005999,3.709833677,7.2680448,3.247468112,-4.744539481,-2.390680463,-1.774512686,3.862249834,-2.680426488,-2.99279661,-1.467005317,2.000523392,2.230678813,-2.373620253,1.115373973,-1.826085645,-1.965393874,2.334519652,-0.454884738
1602,18,3/8/25 18:00,135.50,117.34,13.20789646,3.715813187,7.273174848,4.845719239,-4.749098586,-2.371749753,-0.676088676,3.866625592,-1.875238552,-3.453782764,-1.45249287,1.238647525,2.224825132,-2.350764704,1.093122605,-2.274961197,-1.99743026,2.330575882,-0.428944124
1603,19,3/8/25 19:00,136.80,117.34,13.45563661,3.721790786,7.278289928,5.145563809,-4.753635702,-2.352759254,0.468913039,3.870611466,-0.941559037,-3.675536921,-1.437953523,0.393277185,2.218953137,-2.327472578,1.070790256,-2.571325672,-2.028661036,2.326429484,-0.402939735
1604,20,3/8/25 20:00,136.23,117.34,12.78639737,3.727766469,7.283390031,4.066658712,-4.758150807,-2.333709445,1.581609978,3.874207054,0.05663622,-3.642698912,-1.423387545,-0.478603096,2.213062878,-2.303748201,1.048378581,-2.695311098,-2.059073607,2.32208082,-0.376875439
1605,21,3/8/25 21:00,134.05,117.34,11.24578627,3.733740235,7.288475146,1.898095697,-4.762643882,-2.314600807,2.585345226,3.877411992,1.050950757,-3.357543315,-1.408795204,-1.318221806,2.207154401,-2.279595977,1.025889241,-2.638605618,-2.088655706,2.317530266,-0.35075511
1606,22,3/8/25 22:00,130.85,117.34,8.938793425,3.73971208,7.293545262,-0.779060527,-4.767114906,-2.295433822,3.410968554,3.880225959,1.973254017,-2.839821908,-1.394176772,-2.068982118,2.201227757,-2.255020394,1.003323901,-2.40501071,-2.117395402,2.312778219,-0.324582631
1607,23,3/8/25 23:00,127.37,117.34,6.02263658,3.745682001,7.298600369,-3.247468112,-4.771563857,-2.276208972,4.001600383,3.882648669,2.760349665,-2.125395521,-1.379532519,-2.68027695,2.195282994,-2.230026015,0.980684233,-2.010186339,-2.145281104,2.307825093,-0.298361895
1608,0,3/9/25 0:00,124.35,117.34,2.696047005,3.751649995,7.303640457,-4.845719239,-4.775990714,-2.256926743,4.316550373,3.884679879,3.358305811,-1.263750086,-1.364862716,-3.110900277,2.189320161,-2.204617482,0.957971914,-1.480601126,-2.172301565,2.302671316,-0.272096799
1609,1,3/9/25 1:00,122.32,117.34,-0.814273718,3.757616059,7.308665515,-5.145563809,-4.780395459,-2.23758762,4.33412071,3.886319384,3.726150423,-0.314568903,-1.350167635,-3.331824739,2.183339306,-2.178799513,0.935188627,-0.851757925,-2.198445886,2.297317339,-0.245791249
1610,2,3/9/25 2:00,121.47,117.34,-4.269103032,3.76358019,7.313675534,-4.066658712,-4.784778069,-2.21819209,4.05310092,3.887567018,3.838678744,0.656401417,-1.335447548,-3.32815831,2.17734048,-2.152576904,0.912336059,-0.165813742,-2.223703524,2.291763625,-0.219449155
1611,3,3/9/25 3:00,121.65,117.34,-7.43300003,3.769542384,7.318670501,-1.898095697,-4.789138526,-2.198740644,3.492851272,3.888422657,3.688180319,1.581905004,-1.320702729,-3.100148136,2.171323731,-2.125954525,0.889415904,0.531246425,-2.248064291,2.286010659,-0.193074434
1612,4,3/9/25 4:00,122.42,117.34,-10.09035036,3.77550264,7.323650409,0.779060527,-4.793476808,-2.17923377,2.691968986,3.888886213,3.284967318,2.397835314,-1.305933449,-2.663163874,2.16528911,-2.098937319,0.86642986,1.192692374,-2.271518362,2.280058939,-0.166671007
1613,5,3/9/25 5:00,123.18,117.34,-12.06005999,3.781460953,7.328615245,3.247468112,-4.797792895,-2.159671961,1.705629162,3.88895764,2.656667947,3.047675581,-1.291139982,-2.046661663,2.159236665,-2.071530305,0.843379629,1.774181444,-2.294056277,2.273908985,-0.1402428
1614,6,3/9/25 6:00,123.41,117.34,-13.20789646,3.78741732,7.333565,4.845719239,-4.802086768,-2.140055711,0.601783605,3.88863693,1.846333357,3.486413539,-1.276322603,-1.292198543,2.153166447,-2.043738572,0.820266918,2.236731199,-2.315668947,2.267561329,-0.113793742
1615,7,3/9/25 7:00,122.77,117.34,-13.45563661,3.793371739,7.338499664,5.145563809,-4.806358407,-2.120385512,-0.543520566,3.887924116,0.909487775,3.683659276,-1.261481586,-0.450631195,2.147078505,-2.015567282,0.797093441,2.549332778,-2.336347654,2.261016525,-0.087327766
1616,8,3/9/25 8:00,121.25,117.34,-12.78639737,3.799324207,7.343419226,4.066658712,-4.810607791,-2.100661862,-1.651380032,3.88681927,-0.089676022,3.625750238,-1.246617205,0.421312199,2.14097289,-1.987021666,0.773860914,2.691029689,-2.356084058,2.254275141,-0.060848806
1617,9,3/9/25 9:00,119.17,117.34,-11.24578627,3.80527472,7.348323677,1.898095697,-4.814834902,-2.080885258,-2.645471146,3.885322504,-1.082695207,3.316697591,-1.231729737,1.264855875,2.134849651,-1.958107027,0.750571058,2.652322716,-2.3748702,2.247337763,-0.034360799
1618,10,3/9/25 10:00,117.12,117.34,-8.938793425,3.811223275,7.353213006,-0.779060527,-4.81903972,-2.061056197,-3.457308092,3.883433967,-2.001527982,2.77790838,-1.216819456,2.023138432,2.12870884,-1.928828733,0.727225598,2.435806734,-2.392698501,2.240204995,-0.007867684
1619,11,3/9/25 11:00,115.76,117.34,-6.02263658,3.81716987,7.358087204,-3.247468112,-4.823222224,-2.041175181,-4.030961072,3.881153851,-2.78321581,2.046702733,-1.201886639,2.645045729,2.122550507,-1.899192223,0.703826264,2.055996754,-2.409561773,2.232877457,0.018626601
1620,12,3/9/25 12:00,115.70,117.34,-2.696047005,3.8231145,7.36294626,-4.845719239,-4.827382397,-2.021242709,-4.326909472,3.878482386,-3.374197343,1.173728824,-1.186931562,3.088656379,2.116374703,-1.869203,0.68037479,1.53835485,-2.425453212,2.225355785,0.045118117
1621,13,3/9/25 13:00,117.25,117.34,0.814273718,3.829057164,7.367790163,-5.145563809,-4.831520218,-2.001259285,-4.32476455,3.87541984,-3.733978454,0.219454639,-1.171954503,3.324067577,2.110181478,-1.838866634,0.656872912,0.917583207,-2.440366411,2.217640634,0.071602925
1622,14,3/9/25 14:00,120.39,117.34,4.269103032,3.834997858,7.372618906,-4.066658712,-4.835635668,-1.981225412,-4.024674075,3.871966523,-3.837906896,-0.750020436,-1.156955739,3.335410776,2.103970883,-1.808188759,0.633322371,0.235297722,-2.454295354,2.209732675,0.098077087
1623,15,3/9/25 15:00,124.67,117.34,7.43300003,3.840936579,7.377432476,-1.898095697,-4.839728729,-1.961141596,-3.447312148,3.868122783,-3.678861478,-1.6675441,-1.141935547,3.121921357,2.097742969,-1.777175072,0.609724913,-0.462761882,-2.467234422,2.201632594,0.124536667
1624,16,3/9/25 16:00,129.38,117.34,10.09035036,3.846873325,7.382230865,0.779060527,-4.843799381,-1.941008342,-2.632454906,3.863889007,-3.267740013,-2.469562553,-1.126894206,2.697990167,2.091497789,-1.745831334,0.586082286,-1.129798402,-2.479178399,2.193341097,0.150977732
1625,17,3/9/25 17:00,133.67,117.34,12.06005999,3.852808091,7.387014063,3.247468112,-4.847847606,-1.920826159,-1.636240223,3.859265623,-2.632712595,-3.100522657,-1.111831994,2.092193464,2.085235392,-1.714163365,0.562396241,-1.72109439,-2.490122466,2.184858904,0.177396349
1626,18,3/9/25 18:00,136.75,117.34,13.20789646,3.858740874,7.391782059,4.845719239,-4.851873385,-1.900595554,-0.527300212,3.854253096,-1.817291382,-3.516719912,-1.096749191,1.345366655,2.078955831,-1.682177046,0.538668532,-2.197009966,-2.500062209,2.176186752,0.203788592
1627,19,3/9/25 19:00,138.09,117.34,13.45563661,3.864671673,7.396534844,5.145563809,-4.855876698,-1.880317038,0.617967036,3.848851933,-0.877349137,-3.689325725,-1.081646075,0.507851673,2.072659158,-1.649878318,0.514900918,-2.525640236,-2.50899362,2.167325396,0.230150536
1628,20,3/9/25 20:00,137.55,117.34,12.78639737,3.870600484,7.401272408,4.066658712,-4.859857529,-1.859991122,1.720660747,3.843062676,0.122709181,-3.606384267,-1.066522927,-0.363896459,2.066345424,-1.617273179,0.491095159,-2.684954162,-2.516913095,2.158275606,0.256478262
1629,21,3/9/25 21:00,135.37,117.34,11.24578627,3.876527303,7.405994742,1.898095697,-4.863815857,-1.839618319,2.704813156,3.836885912,1.11435945,-3.273640615,-1.051380026,-1.211115141,2.060014681,-1.584367685,0.467253018,-2.664271501,-2.523817442,2.149038169,0.282767856
1630,22,3/9/25 22:00,132.14,117.34,8.938793425,3.882452128,7.410701835,-0.779060527,-4.867751666,-1.819199141,3.502623154,3.830322261,2.029653671,-2.714142812,-1.036217653,-1.976695246,2.053666981,-1.551167947,0.443376263,-2.464978798,-2.529703875,2.139613888,0.309015408
1631,23,3/9/25 23:00,128.62,117.34,6.02263658,3.888374955,7.415393678,-3.247468112,-4.871664936,-1.798734105,4.059127301,3.823372386,2.805875769,-1.966645402,-1.021036088,-2.609030724,2.047302377,-1.51768013,0.419466662,-2.100436431,-2.534570021,2.130003582,0.335217017
1632,0,3/10/25 0:00,125.54,117.34,2.696047005,3.894295783,7.420070262,-4.845719239,-4.875555649,-1.778223725,4.335986415,3.816036988,3.389838909,-1.082925033,-1.005835614,-3.065497246,2.040920921,-1.483910454,0.395525986,-1.595082949,-2.538413916,2.120208087,0.361368787
1633,1,3/10/25 1:00,123.43,117.34,-0.814273718,3.900214606,7.424731576,-5.145563809,-4.879423788,-1.757668518,4.314126869,3.808316807,3.741529865,-0.124194064,-0.99061651,-3.315325421,2.034522665,-1.449865191,0.371556008,-0.982796734,-2.54123401,2.110228255,0.38746683
1634,2,3/10/25 2:00,122.50,117.34,-4.269103032,3.906131424,7.429377612,-4.066658712,-4.883269335,-1.737069004,3.995054631,3.80021262,3.836850728,0.843139413,-0.97537906,-3.341674887,2.028107662,-1.415550662,0.347558506,-0.304624829,-2.543029166,2.100064953,0.413507265
1635,3,3/10/25 3:00,122.60,117.34,-7.43300003,3.912046231,7.434008359,-1.898095697,-4.887092271,-1.716425701,3.400751512,3.791725246,3.669270101,1.752071439,-0.960123546,-3.142769486,2.021675966,-1.380973242,0.323535255,0.393968814,-2.543798661,2.089719065,0.439486221
1636,4,3/10/25 4:00,123.30,117.34,-10.09035036,3.917959026,7.438623807,0.779060527,-4.89089258,-1.695739129,2.572160773,3.782855539,3.250270629,2.539643328,-0.94485025,-2.732016987,2.015227628,-1.346139351,0.299488036,1.06615119,-2.543542182,2.07919149,0.465399836
1637,5,3/10/25 5:00,124.01,117.34,-12.06005999,3.923869806,7.443223949,3.247468112,-4.894670243,-1.67500981,1.566366431,3.773604394,2.608562208,3.151302606,-0.929559454,-2.137105302,2.008762702,-1.311055459,0.275418631,1.666859878,-2.542259835,2.068483144,0.491244257
1638,6,3/10/25 6:00,124.21,117.34,-13.20789646,3.929778566,7.447808773,4.845719239,-4.898425243,-1.654238267,0.452660569,3.763972745,1.788114779,3.544681678,-0.914251442,-1.398136105,2.002281241,-1.275728081,0.251328822,2.15582398,-2.539952135,2.057594957,0.51701564
1639,7,3/10/25 7:00,123.55,117.34,-13.45563661,3.935685305,7.452378271,5.145563809,-4.902157563,-1.633425023,-0.692230389,3.753961562,0.845145503,3.692532489,-0.898926499,-0.564921665,1.995783299,-1.240163779,0.227220394,2.500263843,-2.536620015,2.046527877,0.542710155
1640,8,3/10/25 8:00,122.04,117.34,-12.78639737,3.94159002,7.456932434,4.066658712,-4.905867185,-1.612570602,-1.789431592,3.743571854,-0.155733249,3.584613908,-0.883584906,0.306372888,1.989268929,-1.204369158,0.203095134,2.677088569,-2.532264817,2.035282865,0.568323982
1641,9,3/10/25 9:00,120.00,117.34,-11.24578627,3.947492706,7.461471251,1.898095697,-4.909554092,-1.591675532,-2.763353671,3.73280467,-1.145941139,3.228401093,-0.868226949,1.157015526,1.982738184,-1.168350864,0.178954828,2.674444009,-2.526888299,2.0238609,0.593853312
1642,10,3/10/25 10:00,118.00,117.34,-8.938793425,3.953393362,7.465994713,-0.779060527,-4.913218267,-1.570740337,-3.546900314,3.721661095,-2.057628999,2.648567718,-0.852852912,1.929666323,1.976191119,-1.132115587,0.154801264,2.492507453,-2.520492628,2.012262974,0.61929435
1643,11,3/10/25 11:00,116.73,117.34,-6.02263658,3.959291984,7.470502812,-3.247468112,-4.916859693,-1.549765547,-4.086090723,3.710142252,-2.828327864,1.885276903,-0.83746308,2.572242606,1.969627787,-1.095670057,0.130636233,2.14347574,-2.513080385,2.000490095,0.644643312
1644,12,3/10/25 12:00,116.76,117.34,-2.696047005,3.965188569,7.474995538,-4.845719239,-4.920478354,-1.528751689,-4.343778511,3.698249304,-3.40522935,0.991399253,-0.822057737,3.04142974,1.963048242,-1.059021043,0.106461523,1.6507476,-2.504654559,1.988543288,0.669896431
1645,13,3/10/25 13:00,118.43,117.34,0.814273718,3.971083114,7.479472881,-5.145563809,-4.924074232,-1.507699294,-4.30221082,3.685983449,-3.748804097,0.028850689,-0.80663717,3.305600863,1.956452539,-1.02217535,0.082278927,1.047355027,-2.495218548,1.97642359,0.695049952
1646,14,3/10/25 14:00,121.68,117.34,4.269103032,3.976975616,7.483934833,-4.066658712,-4.927647311,-1.486608892,-3.964251367,3.673345924,-3.83551032,-0.935696267,-0.791201663,3.346948788,1.949840732,-0.985139822,0.058090236,0.373748841,-2.484776157,1.964132057,0.720100135
1647,15,3/10/25 15:00,126.07,117.34,7.43300003,3.982866072,7.488381384,-1.898095697,-4.931197574,-1.465481015,-3.353183159,3.660338004,-3.659406898,-1.835430667,-0.775751503,3.162686344,1.943212874,-0.947921336,0.033897241,-0.324913086,-2.4733316,1.951669755,0.745043255
1648,16,3/10/25 16:00,130.89,117.34,10.09035036,3.988754479,7.492812525,0.779060527,-4.934725006,-1.444316195,-2.511104453,3.646961,-3.232560458,-2.608030915,-0.760286975,2.765234251,1.936569022,-0.910526805,0.009701735,-1.001793171,-2.460889491,1.939037769,0.769875605
1649,17,3/10/25 17:00,135.27,117.34,12.06005999,3.994640834,7.497228247,3.247468112,-4.938229588,-1.423114966,-1.49602849,3.63321626,-2.584218573,-3.199981572,-0.744808366,2.18138387,1.929909229,-0.872963173,-0.01449449,-1.611514065,-2.447454849,1.926237198,0.794593492
1650,18,3/10/25 18:00,138.42,117.34,13.20789646,4.000525133,7.501628541,4.845719239,-4.941711306,-1.401877863,-0.377886793,3.619105172,-1.758805709,-3.570280194,-0.729315964,1.450491258,1.92323355,-0.835237418,-0.038689641,-2.113200699,-2.433033091,1.913269153,0.819193241
1651,19,3/10/25 19:00,139.81,117.34,13.45563661,4.006407375,7.506013398,5.145563809,-4.945170144,-1.380605421,0.76628862,3.604629157,-0.812879259,-3.693277431,-0.713810054,0.621824257,1.91654204,-0.797356544,-0.062881925,-2.473220516,-2.417630036,1.900134763,0.843671194
1652,20,3/10/25 20:00,139.28,117.34,12.78639737,4.012287556,7.510382809,4.066658712,-4.948606084,-1.359298175,1.85767219,3.589789675,0.18874578,-3.560453676,-0.698290923,-0.248758533,1.909834755,-0.759327588,-0.087069552,-2.667438153,-2.401251895,1.886835169,0.868023713
1653,21,3/10/25 21:00,137.10,117.34,11.24578627,4.018165672,7.514736764,1.898095697,-4.952019112,-1.337956664,2.821075345,3.574588223,1.177437934,-3.181009187,-0.68275886,-1.102573063,1.903111749,-0.721157611,-0.111250728,-2.682833458,-2.383905273,1.873371528,0.892247177
1654,22,3/10/25 22:00,133.84,117.34,8.938793425,4.024041722,7.519075256,-0.779060527,-4.955409211,-1.316581425,3.59012645,3.559026334,2.085451894,-2.581226815,-0.667214152,-1.882065597,1.896373078,-0.682853703,-0.135423662,-2.518374345,-2.365597168,1.85974501,0.916337985
1655,23,3/10/25 23:00,130.27,117.34,6.02263658,4.029915701,7.523398274,-3.247468112,-4.958776366,-1.295172997,4.111843348,3.543105576,2.850570431,-1.802651484,-0.651657087,-2.534692278,1.889618797,-0.644422978,-0.159586565,-2.185085987,-2.346334963,1.8459568,0.940292553
1656,0,3/11/25 0:00,127.12,117.34,2.696047005,4.035787606,7.527705811,-4.845719239,-4.962120561,-1.273731919,4.350283452,3.526827556,3.420367526,-0.899212504,-0.636087953,-3.016460993,1.882848962,-0.605872572,-0.183737644,-1.705311694,-2.326126428,1.832008097,0.964107322
1657,1,3/11/25 1:00,124.93,117.34,-0.814273718,4.041657436,7.531997856,-5.145563809,-4.965441781,-1.252258733,4.289019932,3.510193913,3.755800611,0.066511922,-0.620507038,-3.294896784,1.876063628,-0.567209645,-0.207875112,-1.111215045,-2.304979712,1.817900114,0.98777875
1658,2,3/11/25 2:00,123.92,117.34,-4.269103032,4.047525186,7.536274402,-4.066658712,-4.96874001,-1.230753979,3.932273409,3.493206327,3.833885771,1.027629289,-0.604914631,-3.351230916,1.869262852,-0.528441378,-0.23199718,-0.442623673,-2.282903344,1.803634077,1.011303318
1659,3,3/11/25 3:00,123.93,117.34,-7.43300003,4.053390854,7.54053544,-1.898095697,-4.972015233,-1.209218199,3.304621185,3.475866509,3.649272599,1.917566208,-0.589311021,-3.181666029,1.86244669,-0.48957497,-0.256102062,0.255640738,-2.259906229,1.789211226,1.034677529
1660,4,3/11/25 4:00,124.55,117.34,-10.09035036,4.059254437,7.54478096,0.779060527,-4.975267435,-1.187651938,2.449304039,3.458176207,3.214610814,2.67467972,-0.573696496,-2.797632116,1.855615197,-0.450617639,-0.280187971,0.936767255,-2.235997643,1.774632816,1.057897907
1661,5,3/11/25 5:00,125.20,117.34,-12.06005999,4.065115931,7.549010955,3.247468112,-4.978496601,-1.166055737,1.425247245,3.440137207,2.559683495,3.246527101,-0.558071346,-2.225016047,1.84876843,-0.411576621,-0.304253123,1.555093851,-2.211187226,1.759900113,1.080960999
1662,6,3/11/25 6:00,125.35,117.34,-13.20789646,4.070975334,7.553225415,4.845719239,-4.981702716,-1.144430141,0.303001041,3.421751326,1.729366344,3.593498393,-0.542435861,-1.502416599,1.841906445,-0.372459166,-0.328295735,2.069168542,-2.185484987,1.7450144,1.103863378
1663,7,3/11/25 7:00,124.68,117.34,-13.45563661,4.076832643,7.557424331,5.145563809,-4.984885765,-1.122775697,-0.840119782,3.403020419,0.780552795,3.691560054,-0.526790329,-0.67854259,1.835029299,-0.33327254,-0.352314027,2.444528285,-2.158901292,1.729976969,1.126601637
1664,8,3/11/25 8:00,123.17,117.34,-12.78639737,4.082687855,7.561607695,4.066658712,-4.988045733,-1.101092949,-1.92536232,3.383946373,-0.221744328,3.533919679,-0.51113504,0.191070464,1.828137047,-0.294024018,-0.376306219,2.656009347,-2.131446862,1.714789129,1.149172396
1665,9,3/11/25 9:00,121.16,117.34,-11.24578627,4.088540965,7.565775499,1.898095697,-4.991182606,-1.079382444,-2.877961073,3.364531114,-1.208847503,3.131496492,-0.495470286,1.047803884,1.821229748,-0.254720892,-0.400270533,2.689434253,-2.103132771,1.6994522,1.1715723
1666,10,3/11/25 10:00,119.22,117.34,-8.938793425,4.094391973,7.569927734,-0.779060527,-4.994296369,-1.057644729,-3.632288755,3.344776598,-2.113120296,2.512165001,-0.479796355,1.833907176,1.814307458,-0.215370459,-0.424205195,2.542562231,-2.073970438,1.683967515,1.193798018
1667,11,3/11/25 11:00,118.02,117.34,-6.02263658,4.100240874,7.574064391,-3.247468112,-4.997387008,-1.035880353,-4.136377546,3.324684816,-2.872601823,1.718824231,-0.464113537,2.496390866,1.807370233,-0.175980029,-0.448108431,2.225239431,-2.043971625,1.668336421,1.215846245
1668,12,3/11/25 12:00,118.16,117.34,-2.696047005,4.106087666,7.578185462,-4.845719239,-5.000454508,-1.014089864,-4.35549931,3.304257796,-3.435252314,0.806426248,-0.448422125,2.990598403,1.800418131,-0.136556916,-0.47197847,1.758738851,-2.013148431,1.652560277,1.237713704
1669,13,3/11/25 13:00,119.93,117.34,0.814273718,4.111932345,7.582290938,-5.145563809,-5.003498855,-0.992273811,-4.274558115,3.283497597,-3.762518889,-0.161830188,-0.432722407,3.283216356,1.79345121,-0.097108442,-0.495813544,1.174334213,-1.981513288,1.636640453,1.259397144
1670,14,3/11/25 14:00,123.29,117.34,4.269103032,4.117774909,7.586380811,-4.066658712,-5.006520035,-0.970432744,-3.899130234,3.262406312,-3.8319772,-1.118877188,-0.417014675,3.354520002,1.786469526,-0.057641933,-0.519611887,0.511203407,-1.949078955,1.620578336,1.28089334
1671,15,3/11/25 15:00,127.80,117.34,7.43300003,4.123615355,7.590455073,-1.898095697,-5.009518035,-0.948567215,-3.255079981,3.240986068,-3.638867956,-1.998423301,-0.401299219,3.199702919,1.779473137,-0.018164719,-0.543371737,-0.186197953,-1.915858513,1.60437532,1.302199096
1672,16,3/11/25 16:00,132.72,117.34,10.09035036,4.129453679,7.594513714,0.779060527,-5.01249284,-0.926677773,-2.386777843,3.219239024,-3.196423026,-2.739545308,-0.385576331,2.829200983,1.7724621,0.021315868,-0.567091332,-0.871116792,-1.881865362,1.588032815,1.323311246
1673,17,3/11/25 17:00,137.18,117.34,12.06005999,4.135289878,7.598556728,3.247468112,-5.015444436,-0.904764971,-1.354043667,3.197167374,-2.534958791,-3.29090816,-0.369846303,2.267988904,1.765436474,0.060792497,-0.590768917,-1.497636851,-1.847113212,1.571552241,1.344226649
1674,18,3/11/25 18:00,140.40,117.34,13.20789646,4.14112395,7.602584104,4.845719239,-5.01837281,-0.882829362,-0.228025503,3.174773343,-1.699798864,-3.614320796,-0.354109424,1.553896741,1.758396315,0.100257835,-0.614402736,-2.023756863,-1.811616078,1.554935032,1.364942197
1675,19,3/11/25 19:00,141.82,117.34,13.45563661,4.146955892,7.606595836,5.145563809,-5.021277948,-0.860871497,0.913701999,3.152059189,-0.748168507,-3.687381503,-0.338365987,0.735059856,1.751341683,0.139704554,-0.637991039,-2.414206281,-1.775388278,1.538182632,1.385454809
1676,20,3/11/25 20:00,141.31,117.34,12.78639737,4.1527857,7.610591915,4.066658712,-5.024159837,-0.838891932,1.992481924,3.129027203,0.25472645,-3.505029608,-0.322616284,-0.133325778,1.744272635,0.179125327,-0.661532079,-2.642809773,-1.738444422,1.521296497,1.405761435
