DateTime,year,n,a_n,b_n,amplitude,period_hours
2094,2024,2094,0.139137868,0.625564514,0.640851236,4.183381089
2095,2024,2095,-0.444431115,0.156597794,0.471213205,4.181384248
2096,2024,2096,-0.114698528,-0.136909877,0.178605898,4.179389313
2097,2024,2097,0.252299304,0.125700275,0.281878516,4.17739628
2098,2024,2098,0.435258843,0.293966568,0.525230048,4.175405148
2099,2024,2099,-0.253611292,0.530708498,0.588192313,4.173415912
2100,2024,2100,-0.382252104,-0.082964072,0.391151772,4.171428571
2101,2024,2101,0.357337867,0.004933901,0.357371928,4.169443122
2102,2024,2102,0.001194018,0.469690125,0.469691643,4.167459562
2103,2024,2103,0.11188107,-0.161895166,0.196792832,4.165477889
2104,2024,2104,0.181851241,0.76617716,0.78746258,4.163498099
2105,2024,2105,-0.558411994,-0.075149246,0.563445973,4.16152019
2106,2024,2106,0.38993139,-0.338465897,0.5163387,4.15954416
2107,2024,2107,0.043693417,0.309593227,0.312661288,4.157570005
2108,2024,2108,0.027419504,-0.122625875,0.125654027,4.155597723
2109,2024,2109,0.045338185,0.381105791,0.383793141,4.153627312
2110,2024,2110,-0.634577808,-0.034371652,0.635507989,4.151658768
2111,2024,2111,0.148562485,-0.268172746,0.3065737,4.149692089
2112,2024,2112,0.043909367,0.037637896,0.057832894,4.147727273
2113,2024,2113,-0.449966281,-0.099419804,0.460818784,4.145764316
2114,2024,2114,-0.222410084,-0.53685325,0.581100385,4.143803217
2115,2024,2115,0.470409828,-0.113411207,0.483887909,4.141843972
2116,2024,2116,-0.237633748,0.211761078,0.318296328,4.139886578
2117,2024,2117,-0.463782795,-0.535105691,0.708119045,4.137931034
2118,2024,2118,0.42771261,-0.302039392,0.52360851,4.135977337
2119,2024,2119,0.399169691,-0.14218392,0.423736604,4.134025484
2120,2024,2120,0.124000943,0.122888353,0.174578868,4.132075472
2121,2024,2121,0.027930306,0.101002115,0.104792792,4.130127298
2122,2024,2122,-0.064154006,-0.456673956,0.461158149,4.128180961
2123,2024,2123,0.075129575,-0.142798279,0.161356133,4.126236458
2124,2024,2124,0.363042659,0.236422134,0.433238269,4.124293785
2125,2024,2125,-0.140835247,0.291466383,0.32370854,4.122352941
2126,2024,2126,-0.259060115,-0.057596319,0.265385529,4.120413923
2127,2024,2127,0.121200053,0.092063046,0.152200714,4.118476728
2128,2024,2128,-0.62311952,0.052905334,0.625361424,4.116541353
2129,2024,2129,0.048783266,-0.524120004,0.526385397,4.114607797
2130,2024,2130,-0.155462806,0.346438382,0.379721262,4.112676056
2131,2024,2131,-0.681772626,-0.193671694,0.708747232,4.110746129
2132,2024,2132,0.382705724,-0.091975834,0.393602877,4.108818011
2133,2024,2133,0.020631633,0.519215894,0.519625643,4.106891702
2134,2024,2134,-0.597769057,-0.182387627,0.624974473,4.104967198
2135,2024,2135,-0.131346889,-0.52620802,0.542353101,4.103044496
2136,2024,2136,0.467493867,-0.136782169,0.487093294,4.101123596
2137,2024,2137,-0.168463669,0.238997659,0.29240364,4.099204492
2138,2024,2138,-0.353491243,-0.146686712,0.382717978,4.097287184
2139,2024,2139,-0.119110759,0.473316054,0.488073211,4.095371669
2140,2024,2140,-0.353219756,-0.150855681,0.384085449,4.093457944
2141,2024,2141,0.291967353,-0.393643126,0.490101873,4.091546007
2142,2024,2142,0.167811181,0.430369625,0.461929223,4.089635854
2143,2024,2143,-0.479649026,0.312172071,0.572288904,4.087727485
2144,2024,2144,-0.565317255,-0.622219432,0.840678666,4.085820896
2145,2024,2145,0.155721619,-0.039917399,0.160756404,4.083916084
2146,2024,2146,0.295598277,0.274040466,0.403083761,4.082013048
2147,2024,2147,0.182726548,-0.271229763,0.327039104,4.080111784
2148,2024,2148,0.589128154,0.378697947,0.700345712,4.078212291
2149,2024,2149,0.045364095,0.381928749,0.384613403,4.076314565
2150,2024,2150,-0.095885364,-0.534777464,0.543305567,4.074418605
2151,2024,2151,0.843045782,-0.089841111,0.84781933,4.072524407
2152,2024,2152,0.072946409,0.444836151,0.450777528,4.07063197
2153,2024,2153,0.442175632,-0.238568631,0.502428385,4.068741291
2154,2024,2154,0.75032427,0.592669025,0.956160595,4.066852368
2155,2024,2155,-0.195529625,0.14237822,0.241874744,4.064965197
2156,2024,2156,0.14391623,-0.150313009,0.208100654,4.063079777
2157,2024,2157,-0.030931678,0.275236893,0.276969522,4.061196106
2158,2024,2158,-0.299642606,-0.215044154,0.368822016,4.05931418
2159,2024,2159,0.24176514,-0.00671802,0.24185846,4.057433997
2160,2024,2160,-0.106016151,0.419928469,0.43310431,4.055555556
2161,2024,2161,-0.362798876,-0.019881191,0.363343208,4.053678852
2162,2024,2162,0.01806802,-0.23385985,0.23455678,4.051803885
2163,2024,2163,0.100075521,-0.111550189,0.149861785,4.049930652
2164,2024,2164,0.284355995,-0.109223708,0.304611474,4.04805915
2165,2024,2165,-0.02012819,0.304285372,0.304950376,4.046189376
2166,2024,2166,-0.172226418,0.079061329,0.189506287,4.04432133
2167,2024,2167,0.091230285,-0.132459669,0.160836963,4.042455007
2168,2024,2168,0.097490426,-0.272631931,0.289538517,4.040590406
2169,2024,2169,0.04057348,-0.266611716,0.26968132,4.038727524
2170,2024,2170,0.424495372,0.221040968,0.478597357,4.036866359
2171,2024,2171,-0.490233639,0.196081186,0.527993231,4.035006909
2172,2024,2172,-0.022305227,-0.322978784,0.323748078,4.033149171
2173,2024,2173,-0.0110344,0.224081252,0.22435277,4.031293143
2174,2024,2174,-0.684144334,-0.414946291,0.80014617,4.029438822
2175,2024,2175,0.440773662,-0.544926216,0.700875169,4.027586207
2176,2024,2176,0.108861818,0.501088057,0.512776888,4.025735294
2177,2024,2177,-0.743255387,-0.218489958,0.774704093,4.023886082
2178,2024,2178,0.32468466,-0.081647609,0.334793161,4.022038567
2179,2024,2179,0.193842132,0.55653542,0.589327112,4.020192749
2180,2024,2180,-0.252328972,-0.306231555,0.396796768,4.018348624
2181,2024,2181,0.522786516,0.030205924,0.523658419,4.01650619
2182,2024,2182,-0.016091157,0.395753461,0.396080455,4.014665445
2183,2024,2183,0.021194306,0.109450177,0.111483362,4.012826386
2184,2024,2184,-0.337421889,0.491463984,0.596146273,4.010989011
2185,2024,2185,-0.13126818,0.099012962,0.164422936,4.009153318
2186,2024,2186,0.332401338,0.495698401,0.596831261,4.007319305
2187,2024,2187,-0.703585366,-0.304583431,0.766683398,4.005486968
2188,2024,2188,0.546163159,0.081946545,0.552276591,4.003656307
2189,2024,2189,-0.575624874,1.199942132,1.330866303,4.001827318
2190,2024,2190,-1.820746178,-1.478906655,2.345694255,4
2191,2024,2191,0.566921543,-0.387176382,0.686516997,3.99817435
2192,2024,2192,0.359109805,0.942759709,1.008838798,3.996350365
2193,2024,2193,-0.5124287,-0.558859648,0.758226403,3.994528044
2194,2024,2194,0.217784175,-0.173221317,0.278272477,3.992707384
2195,2024,2195,0.062658731,-0.181439438,0.191954125,3.990888383
2196,2024,2196,-0.058827251,-0.459619301,0.463368695,3.989071038
2197,2024,2197,0.09267224,-0.393409383,0.404177049,3.987255348
2198,2024,2198,0.37267561,0.257923433,0.453223574,3.98544131
2199,2024,2199,-0.202322986,0.148373688,0.250897075,3.983628922
2200,2024,2200,0.24918059,-0.482073842,0.542665786,3.981818182
2201,2024,2201,0.532785855,0.358954669,0.642424487,3.980009087
2202,2024,2202,-0.443301792,0.024911706,0.444001207,3.978201635
2203,2024,2203,-0.00527507,-0.530736893,0.530763107,3.976395824
2204,2024,2204,-0.14694162,0.091638743,0.173174764,3.974591652
2205,2024,2205,0.053354894,0.032315863,0.062378359,3.972789116
2206,2024,2206,0.134061168,0.28533986,0.315263751,3.970988214
2207,2024,2207,-0.031682923,-0.114363317,0.118670872,3.969188944
2208,2024,2208,0.126265916,-0.114950466,0.170753305,3.967391304
2209,2024,2209,0.383704822,-0.034845124,0.385283757,3.965595292
2210,2024,2210,0.127597806,0.297991367,0.324160539,3.963800905
2211,2024,2211,0.031010608,0.077840885,0.083790579,3.962008141
2212,2024,2212,0.018072023,0.05411936,0.057057017,3.960216998
2213,2024,2213,0.251101012,0.120552274,0.278540067,3.958427474
2214,2024,2214,0.298905643,-0.069060937,0.306780046,3.956639566
2215,2024,2215,0.234297194,0.027098383,0.235859063,3.954853273
2216,2024,2216,0.134892773,0.506249903,0.523913184,3.953068592
2217,2024,2217,-0.255781753,-0.219204959,0.336860683,3.951285521
2218,2024,2218,-0.130723291,0.195071452,0.234822167,3.949504058
2219,2024,2219,-0.370815714,-0.170560997,0.408160933,3.9477242
2220,2024,2220,0.275917361,-0.562385739,0.626424863,3.945945946
2221,2024,2221,0.204585507,0.179721712,0.272314383,3.944169293
2222,2024,2222,-0.155829311,0.02466998,0.157770029,3.942394239
2223,2024,2223,0.189761821,-0.197475073,0.273872148,3.940620783
2224,2024,2224,0.359179298,-0.063138959,0.364686572,3.938848921
2225,2024,2225,0.071840404,-0.059090208,0.09301987,3.937078652
2226,2024,2226,0.226235343,-0.055900936,0.233039363,3.935309973
2227,2024,2227,0.570820427,0.197269057,0.603946223,3.933542883
2228,2024,2228,-0.255620499,0.344290937,0.428810084,3.931777379
2229,2024,2229,0.066778294,-0.14305021,0.157869259,3.930013459
2230,2024,2230,0.274338445,0.110059689,0.295592148,3.928251121
2231,2024,2231,0.041265422,0.029150991,0.050523413,3.926490363
2232,2024,2232,0.216228431,0.230774501,0.316246114,3.924731183
2233,2024,2233,-0.551414316,0.377423131,0.668211021,3.922973578
2234,2024,2234,-0.631501329,-0.378980032,0.736491543,3.921217547
2235,2024,2235,0.000788069,-0.265007771,0.265008943,3.919463087
2236,2024,2236,-0.137057197,0.131393783,0.189865746,3.917710197
2237,2024,2237,-0.515586189,0.186795043,0.548380805,3.915958873
2238,2024,2238,-0.193837513,-0.455815911,0.495319216,3.914209115
2239,2024,2239,0.211461089,-0.179209263,0.277185411,3.91246092
2240,2024,2240,-0.134877663,0.083480572,0.158622161,3.910714286
2241,2024,2241,-0.235247605,0.107263908,0.258547832,3.90896921
2242,2024,2242,-0.359612503,0.048995051,0.362934798,3.907225691
2243,2024,2243,-0.135123549,-0.25941681,0.292498641,3.905483727
2244,2024,2244,0.068390516,0.193435744,0.205169807,3.903743316
2245,2024,2245,0.018198699,0.306179761,0.30672013,3.902004454
2246,2024,2246,-0.400715918,0.114443652,0.416738043,3.900267142
2247,2024,2247,-0.299869948,-0.375641881,0.480654562,3.898531375
2248,2024,2248,0.237978405,0.083866864,0.252323943,3.896797153
2249,2024,2249,-0.155126508,0.325265693,0.360363712,3.895064473
2250,2024,2250,-0.326912382,0.056605868,0.331776928,3.893333333
2251,2024,2251,-0.00517908,-0.056863653,0.057099018,3.891603732
2252,2024,2252,0.066210837,-0.145573703,0.159923663,3.889875666
2253,2024,2253,0.234244948,-0.122363953,0.264279459,3.888149134
2254,2024,2254,0.351419829,0.161085499,0.386580437,3.886424135
2255,2024,2255,0.056498685,0.192680984,0.200793583,3.884700665
2256,2024,2256,-0.098459991,-0.173072014,0.199118788,3.882978723
2257,2024,2257,0.506090032,0.212093744,0.548735708,3.881258307
2258,2024,2258,0.027348376,0.08946757,0.093554154,3.879539415
2259,2024,2259,0.054143318,-0.028840889,0.061345707,3.877822045
2260,2024,2260,0.20445678,0.156528977,0.257495429,3.876106195
2261,2024,2261,-0.196415941,0.362915004,0.412657875,3.874391862
2262,2024,2262,-0.347092368,-0.021668214,0.34776806,3.872679045
2263,2024,2263,0.040332482,-0.283371895,0.286227776,3.870967742
2264,2024,2264,0.138912667,-0.042276305,0.145203357,3.869257951
2265,2024,2265,-0.066258468,0.098170005,0.118437893,3.867549669
2266,2024,2266,-0.240754778,-0.10303482,0.261875996,3.865842895
2267,2024,2267,0.264583565,-0.305256584,0.403962925,3.864137627
2268,2024,2268,-0.260649287,0.163035464,0.307438796,3.862433862
2269,2024,2269,0.140957829,-0.80437795,0.816635167,3.8607316
2270,2024,2270,1.022667595,0.148398887,1.033378556,3.859030837
2271,2024,2271,-0.480901731,0.258990527,0.546207441,3.857331572
2272,2024,2272,0.116239902,-0.563556849,0.575419879,3.855633803
2273,2024,2273,0.225631288,0.036156299,0.22850986,3.853937527
2274,2024,2274,-0.096333031,-0.351689974,0.364644883,3.852242744
2275,2024,2275,0.548451733,-0.071773926,0.553128194,3.850549451
2276,2024,2276,0.21743253,0.754125449,0.78484527,3.848857645
2277,2024,2277,-0.664687636,-0.108823599,0.673537103,3.847167325
2278,2024,2278,-0.157382303,-0.639792708,0.658865615,3.84547849
2279,2024,2279,0.433936818,0.346983238,0.555606452,3.843791136
2280,2024,2280,-0.342260651,-0.006241018,0.342317548,3.842105263
2281,2024,2281,-0.308351385,0.144089357,0.340356165,3.840420868
2282,2024,2282,-0.12331336,0.107868305,0.163834538,3.838737949
2283,2024,2283,0.036126645,-0.565690915,0.566843317,3.837056505
2284,2024,2284,0.625123731,0.310998316,0.698211738,3.835376532
2285,2024,2285,-0.312402944,0.299557598,0.432816767,3.833698031
2286,2024,2286,-0.040618997,-0.563240889,0.564703641,3.832020997
2287,2024,2287,-0.046371772,0.602394745,0.604176936,3.830345431
2288,2024,2288,-0.235871854,-0.363420924,0.433255466,3.828671329
2289,2024,2289,0.543672355,-0.01633231,0.543917617,3.826998689
2290,2024,2290,-0.276130508,0.70442298,0.756610727,3.825327511
2291,2024,2291,-0.242993613,-0.507643742,0.562803754,3.823657791
2292,2024,2292,0.49217382,0.08514378,0.499484266,3.821989529
2293,2024,2293,-0.307479574,0.316793868,0.441477115,3.820322721
2294,2024,2294,0.008087386,-0.046951044,0.047642485,3.818657367
2295,2024,2295,-0.330123163,0.338825716,0.473058314,3.816993464
2296,2024,2296,-0.039903802,-0.374081863,0.376204139,3.81533101
2297,2024,2297,0.450421333,-0.031668217,0.451533225,3.813670004
2298,2024,2298,0.067035297,0.217732307,0.227818104,3.812010444
2299,2024,2299,0.091273365,-0.051527995,0.104813937,3.810352327
2300,2024,2300,-0.168631571,-0.15130924,0.226563662,3.808695652
2301,2024,2301,0.318883616,-0.021363938,0.319598465,3.807040417
2302,2024,2302,0.158172484,0.03161076,0.161300263,3.80538662
2303,2024,2303,0.035011005,0.435647613,0.437052185,3.80373426
2304,2024,2304,-0.451561402,0.192550515,0.490900602,3.802083333
2305,2024,2305,-0.219878955,-0.281827132,0.357453895,3.800433839
2306,2024,2306,-0.161854892,0.129251308,0.207130168,3.798785776
2307,2024,2307,-0.006433446,-0.10392833,0.104127264,3.797139142
2308,2024,2308,-0.032727347,0.308705848,0.31043579,3.795493934
2309,2024,2309,-0.524620022,0.440508961,0.685035993,3.793850152
2310,2024,2310,-0.288337209,-0.139690377,0.320393114,3.792207792
2311,2024,2311,-0.268358805,-0.343074877,0.435564943,3.790566854
2312,2024,2312,0.129989482,-0.185207122,0.226271835,3.788927336
2313,2024,2313,0.146097729,0.251557261,0.290904799,3.787289235
2314,2024,2314,-0.038410598,-0.087066374,0.095162638,3.78565255
2315,2024,2315,-0.085201545,-0.218961178,0.234953827,3.784017279
2316,2024,2316,0.155312486,-0.387986035,0.417917613,3.78238342
2317,2024,2317,0.450375911,-0.298355135,0.540235363,3.780750971
2318,2024,2318,0.253154779,0.096155349,0.270801021,3.779119931
2319,2024,2319,0.135360175,0.253366768,0.287257891,3.777490298
2320,2024,2320,-0.426195665,0.047243474,0.428806122,3.775862069
2321,2024,2321,0.165079409,-0.428723825,0.459407586,3.774235243
2322,2024,2322,0.24851316,0.375464766,0.450258349,3.772609819
2323,2024,2323,-0.02846406,-0.06868426,0.074348707,3.770985794
2324,2024,2324,0.187782709,0.252306405,0.31451688,3.769363167
2325,2024,2325,-0.249840097,0.260785373,0.361149671,3.767741935
2326,2024,2326,-0.11660756,-0.091645054,0.148310954,3.766122098
2327,2024,2327,0.209694805,0.21151926,0.297846116,3.764503653
2328,2024,2328,0.099267852,-0.034914969,0.105229091,3.762886598
2329,2024,2329,0.148758761,0.043007775,0.154851018,3.761270932
2330,2024,2330,0.013083574,0.224740494,0.22512101,3.759656652
2331,2024,2331,-0.067603284,-0.288377002,0.296195036,3.758043758
2332,2024,2332,0.181286105,-0.185803135,0.259590942,3.756432247
2333,2024,2333,-0.070849605,-0.005113588,0.071033902,3.754822117
2334,2024,2334,0.088962876,-0.078213609,0.118455739,3.753213368
2335,2024,2335,-0.138341295,-0.250593117,0.286243296,3.751605996
2336,2024,2336,0.099551413,-0.025145446,0.102678027,3.75
2337,2024,2337,-0.431399658,0.110530418,0.4453343,3.748395379
2338,2024,2338,0.008856076,-0.679563792,0.679621495,3.74679213
2339,2024,2339,0.088491297,0.178534995,0.199262274,3.745190252
2340,2024,2340,-0.305355977,-0.135464147,0.334055097,3.743589744
2341,2024,2341,0.359459781,-0.386260451,0.527644265,3.741990602
2342,2024,2342,0.029796511,0.29438968,0.295893758,3.740392827
2343,2024,2343,-0.092303067,-0.274990287,0.29006812,3.738796415
2344,2024,2344,0.537484643,-0.247108268,0.59156761,3.737201365
2345,2024,2345,0.251847813,0.094772292,0.269089405,3.735607676
2346,2024,2346,0.217651029,0.028793362,0.219547325,3.734015345
2347,2024,2347,0.189606755,0.000598254,0.189607699,3.732424372
2348,2024,2348,-0.032710191,-0.090440895,0.096174384,3.730834753
2349,2024,2349,0.284567638,0.020967915,0.285339086,3.729246488
2350,2024,2350,0.021997618,0.27937176,0.280236464,3.727659574
2351,2024,2351,-0.385138568,0.27599767,0.473821095,3.726074011
2352,2024,2352,0.287494429,-0.216575658,0.359941748,3.724489796
2353,2024,2353,0.223988683,0.727192776,0.760907526,3.722906927
2354,2024,2354,-0.739619416,0.401801355,0.841713258,3.721325404
2355,2024,2355,-0.258907877,-0.207501819,0.331798574,3.719745223
2356,2024,2356,0.036009149,0.268101569,0.270508983,3.718166384
2357,2024,2357,-0.196928152,0.430064339,0.473007434,3.716588884
2358,2024,2358,-0.307467742,-0.079471252,0.317572185,3.715012723
2359,2024,2359,0.123117567,0.354840547,0.375592531,3.713437897
2360,2024,2360,-0.376154458,-0.184764496,0.419082445,3.711864407
2361,2024,2361,0.192391374,-0.473163612,0.510781993,3.710292249
2362,2024,2362,0.059787407,0.534947664,0.538278309,3.708721423
2363,2024,2363,-0.489513561,-0.237803165,0.544218588,3.707151926
2364,2024,2364,-0.360410665,-0.188037211,0.406514256,3.705583756
2365,2024,2365,0.123915891,-0.291735072,0.316961355,3.704016913
2366,2024,2366,0.244764655,0.082624422,0.258334147,3.702451395
2367,2024,2367,-0.248831705,-0.095994899,0.266706277,3.700887199
2368,2024,2368,-0.260051519,-0.241641206,0.354989105,3.699324324
2369,2024,2369,0.068327723,-0.02036119,0.071296955,3.697762769
2370,2024,2370,0.071396671,0.228778342,0.239660206,3.696202532
2371,2024,2371,-0.301297316,0.012487647,0.301555988,3.69464361
2372,2024,2372,0.28581332,-0.031904894,0.287588553,3.693086003
2373,2024,2373,0.376806464,0.315955672,0.491742919,3.691529709
2374,2024,2374,-0.113150156,-0.137597684,0.178146233,3.689974726
2375,2024,2375,0.27803121,-0.122273571,0.30373044,3.688421053
2376,2024,2376,0.435779262,0.105448713,0.448355882,3.686868687
2377,2024,2377,0.029385978,0.281387296,0.28291756,3.685317627
2378,2024,2378,-0.074026709,-0.020089601,0.076704275,3.683767872
2379,2024,2379,0.206723078,0.118014302,0.238037405,3.68221942
2380,2024,2380,-0.03309806,-0.004149145,0.033357113,3.680672269
2381,2024,2381,0.019904224,0.035316481,0.040539265,3.679126417
2382,2024,2382,-0.344811669,0.082502311,0.354544382,3.677581864
2383,2024,2383,-0.004748584,-0.314526008,0.314561852,3.676038607
2384,2024,2384,0.21885629,0.408523836,0.463454206,3.674496644
2385,2024,2385,-0.575640374,0.237187514,0.622591163,3.672955975
2386,2024,2386,0.126863381,-0.077031253,0.14841877,3.671416597
2387,2024,2387,-0.12738095,-0.061037131,0.141249559,3.669878509
2388,2024,2388,0.055472715,-0.219435807,0.226338895,3.668341709
2389,2024,2389,0.168078449,0.162525852,0.233805513,3.666806195
2390,2024,2390,-0.072034781,-0.062291464,0.095232537,3.665271967
2391,2024,2391,-0.145663038,-0.198978042,0.2465968,3.663739021
2392,2024,2392,0.097927437,-0.502428051,0.511882535,3.662207358
2393,2024,2393,0.582517095,-0.273422384,0.643495117,3.660676975
2394,2024,2394,-0.051496242,0.291139184,0.295658396,3.65914787
2395,2024,2395,-0.42482832,-0.350899419,0.551007717,3.657620042
2396,2024,2396,0.170216967,-0.67975467,0.700742625,3.656093489
2397,2024,2397,0.235518084,0.110337426,0.260082901,3.65456821
2398,2024,2398,-0.046280352,-0.270457509,0.274388657,3.653044204
2399,2024,2399,0.035454271,0.034187423,0.049252261,3.651521467
2400,2024,2400,-0.330568809,-0.068264904,0.337543827,3.65
2401,2024,2401,0.150576712,-0.108855385,0.185803232,3.6484798
2402,2024,2402,-0.086863538,0.004424238,0.086976135,3.646960866
2403,2024,2403,0.124257423,-0.012879411,0.124923122,3.645443196
2404,2024,2404,-0.02428227,0.401540841,0.402274378,3.643926789
2405,2024,2405,-0.309286978,-0.212604926,0.375312256,3.642411642
2406,2024,2406,0.520117452,-0.204023272,0.558701763,3.640897756
2407,2024,2407,-0.064918146,0.556994841,0.560765208,3.639385127
2408,2024,2408,-0.289394325,-0.198131373,0.350720853,3.637873754
2409,2024,2409,0.201796871,-0.11643612,0.232979285,3.636363636
2410,2024,2410,-0.087608502,0.231746267,0.247753066,3.634854772
2411,2024,2411,-0.202729252,-0.225760314,0.303425228,3.633347159
2412,2024,2412,0.510607492,0.186265574,0.543520814,3.631840796
2413,2024,2413,-0.277944764,0.473841801,0.549344467,3.630335682
2414,2024,2414,-0.621827643,-0.248163411,0.669518256,3.628831814
2415,2024,2415,0.508197836,-0.026052107,0.508865162,3.627329193
2416,2024,2416,0.000747399,0.288001707,0.288002677,3.625827815
2417,2024,2417,0.016388704,0.400607951,0.400943038,3.624327679
2418,2024,2418,-0.292798813,0.44125131,0.529560066,3.622828784
2419,2024,2419,-0.171672626,-0.36389312,0.402355183,3.621331129
2420,2024,2420,0.352759394,-0.064211728,0.358555904,3.619834711
2421,2024,2421,0.525994992,0.360836385,0.637866466,3.618339529
2422,2024,2422,-0.33347147,0.74030999,0.811949569,3.616845582
2423,2024,2423,-0.567852764,-0.285150684,0.635427159,3.615352868
2424,2024,2424,0.397122594,-0.536179836,0.667229474,3.613861386
2425,2024,2425,0.303694029,0.25837593,0.398733225,3.612371134
2426,2024,2426,0.074264039,0.179704887,0.194445349,3.61088211
2427,2024,2427,-0.007904071,-0.120785101,0.121043443,3.609394314
2428,2024,2428,-0.043096401,0.141922674,0.148321762,3.607907743
2429,2024,2429,-0.280304278,-0.127477491,0.307930185,3.606422396
2430,2024,2430,0.68189771,-0.38167715,0.781448613,3.604938272
2431,2024,2431,0.002232156,0.705525187,0.705528718,3.603455368
2432,2024,2432,-0.345703857,-0.082821095,0.355486273,3.601973684
2433,2024,2433,0.375872287,-0.184237518,0.418596989,3.600493218
2434,2024,2434,-0.121266917,0.179145487,0.216330235,3.599013969
2435,2024,2435,0.055071811,-0.283906119,0.289198183,3.597535934
2436,2024,2436,0.358678476,0.06593162,0.36468785,3.596059113
2437,2024,2437,0.072560963,0.160060164,0.175739436,3.594583504
2438,2024,2438,-0.064164554,-0.029226097,0.070507126,3.593109106
2439,2024,2439,-0.160062466,-0.133703611,0.208558502,3.591635916
2440,2024,2440,0.068983685,-0.131614078,0.148596818,3.590163934
2441,2024,2441,0.036068555,-0.149695672,0.153979657,3.588693159
2442,2024,2442,-0.149485114,-0.070551934,0.165297837,3.587223587
2443,2024,2443,0.276931533,-0.163049292,0.321366061,3.585755219
2444,2024,2444,-0.24346617,0.241547426,0.342959086,3.584288052
2445,2024,2445,-0.423211635,-0.382559162,0.570490666,3.582822086
2446,2024,2446,0.53051753,0.100228596,0.539902418,3.581357318
2447,2024,2447,-0.506148408,0.345938634,0.613074016,3.579893747
2448,2024,2448,-0.199250523,-0.355626413,0.407640671,3.578431373
2449,2024,2449,0.005519197,0.395261335,0.395299867,3.576970192
2450,2024,2450,-0.43522508,-0.121792546,0.451945013,3.575510204
2451,2024,2451,-0.112071151,-0.156513856,0.192500727,3.574051408
2452,2024,2452,-0.190516821,-0.172480965,0.256994829,3.572593801
2453,2024,2453,0.054548795,-0.176634376,0.184865556,3.571137383
2454,2024,2454,0.134807268,0.10849572,0.173044274,3.569682152
2455,2024,2455,-0.118788129,-0.051442148,0.1294485,3.568228106
2456,2024,2456,-0.345643835,-0.141869378,0.373626258,3.566775244
2457,2024,2457,-0.049039363,-0.615980359,0.617929334,3.565323565
2458,2024,2458,0.506911797,-0.304452261,0.591312734,3.563873068
2459,2024,2459,0.217370115,0.022509587,0.218532488,3.562423749
2460,2024,2460,0.032558415,0.183033769,0.185906996,3.56097561
2461,2024,2461,-0.242269384,0.00529842,0.242327315,3.559528647
2462,2024,2462,0.116070312,-0.458786005,0.473240865,3.558082859
2463,2024,2463,0.485243375,-0.185137294,0.519362062,3.556638246
2464,2024,2464,0.133369621,0.409868852,0.431021962,3.555194805
2465,2024,2465,-0.082205398,0.183326558,0.200913798,3.553752535
2466,2024,2466,-0.164698316,0.112117787,0.199238383,3.552311436
2467,2024,2467,-0.209076423,-0.142221504,0.252863416,3.550871504
2468,2024,2468,0.280542578,-0.379117929,0.471629666,3.549432739
2469,2024,2469,0.674081317,0.592439661,0.8974243,3.54799514
2470,2024,2470,-0.383719641,0.299555148,0.486799805,3.546558704
2471,2024,2471,-0.050239335,-0.191137302,0.1976296,3.545123432
2472,2024,2472,-0.009329763,0.267342614,0.26750536,3.54368932
2473,2024,2473,-0.106389812,-0.307906808,0.325768928,3.542256369
2474,2024,2474,0.548599998,0.10410376,0.558390142,3.540824576
2475,2024,2475,-0.036675158,0.748366026,0.749264157,3.539393939
2476,2024,2476,-0.099035898,-0.139261413,0.170885488,3.537964459
2477,2024,2477,0.054386779,0.244498784,0.250474703,3.536536132
2478,2024,2478,-0.428220794,0.155818357,0.455688939,3.535108959
2479,2024,2479,0.102937649,-0.180025242,0.207377066,3.533682937
2480,2024,2480,0.142409081,0.296803417,0.329199962,3.532258065
2481,2024,2481,-0.308197255,0.314129253,0.440071284,3.530834341
2482,2024,2482,-0.106070545,0.319530893,0.336676331,3.529411765
2483,2024,2483,-0.376514099,-0.055184136,0.380536668,3.527990334
2484,2024,2484,-0.297262732,-0.618987995,0.686666782,3.526570048
2485,2024,2485,0.618669569,-0.295191706,0.68548536,3.525150905
2486,2024,2486,0.30943947,0.398298374,0.504375238,3.523732904
2487,2024,2487,-0.503810406,0.094671848,0.512628212,3.522316043
2488,2024,2488,-0.00300308,-0.335963955,0.335977376,3.520900322
2489,2024,2489,0.351710029,-0.122135513,0.372313078,3.519485737
2490,2024,2490,0.248234359,-0.22943957,0.338027829,3.518072289
2491,2024,2491,0.40410778,0.211987788,0.456335315,3.516659976
2492,2024,2492,-0.218124262,0.033654324,0.22070525,3.515248796
2493,2024,2493,-0.023881433,-0.141380298,0.143383094,3.513838748
2494,2024,2494,0.039129779,-0.065320074,0.076143626,3.512429832
2495,2024,2495,0.080421281,0.169388681,0.187510287,3.511022044
2496,2024,2496,-0.231002248,0.149508619,0.275163344,3.509615385
2497,2024,2497,0.269396571,-0.389378577,0.473487263,3.508209852
2498,2024,2498,0.372650958,0.171078332,0.41004455,3.506805444
2499,2024,2499,-0.332589193,0.328787841,0.46767191,3.505402161
2500,2024,2500,-0.201067783,-0.057757772,0.209198981,3.504
2501,2024,2501,-0.19412235,-0.427148953,0.469190489,3.50259896
2502,2024,2502,0.384480257,-0.167043517,0.419199958,3.501199041
2503,2024,2503,0.174458001,0.382259376,0.420187844,3.49980024
2504,2024,2504,0.030906768,0.198238516,0.200633341,3.498402556
